id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target
37089,36,services,married,tertiary,no,260,yes,no,cellular,6,may,167,3,299,2,failure,0
80232,31,management,married,secondary,no,0,no,no,cellular,19,aug,81,2,-1,0,unknown,0
18049,50,management,married,primary,no,15035,yes,no,cellular,12,may,158,1,-1,0,unknown,0
33078,45,blue-collar,married,secondary,no,7858,yes,no,unknown,3,jun,641,2,-1,0,unknown,0
95656,38,technician,single,secondary,no,1788,no,no,cellular,8,aug,391,2,-1,0,unknown,0
95120,39,technician,married,secondary,no,27,yes,no,cellular,11,may,147,3,342,4,failure,0
48380,60,management,married,tertiary,no,371,no,yes,cellular,11,aug,102,8,-1,0,unknown,0
83133,24,student,single,secondary,no,1719,no,no,cellular,13,aug,161,4,-1,0,unknown,0
36511,59,housemaid,married,primary,no,418,no,no,cellular,29,aug,300,4,-1,0,unknown,0
65930,39,services,single,secondary,no,403,yes,no,cellular,7,may,1262,3,-1,0,unknown,1
71690,53,management,married,tertiary,no,4928,yes,no,unknown,15,may,738,7,-1,0,unknown,0
48733,45,technician,married,secondary,no,280,yes,no,cellular,4,may,562,3,168,2,other,0
12886,58,housemaid,married,primary,no,422,no,no,unknown,9,jun,183,1,-1,0,unknown,0
77832,30,technician,married,tertiary,no,569,no,no,cellular,27,aug,976,12,-1,0,unknown,1
49873,29,blue-collar,married,primary,no,5,yes,yes,telephone,21,jul,53,1,-1,0,unknown,0
23921,38,technician,married,tertiary,no,2453,yes,yes,cellular,18,nov,108,1,-1,0,unknown,0
64979,58,retired,married,primary,no,3260,no,no,telephone,27,oct,27,1,-1,0,unknown,0
62349,41,blue-collar,single,secondary,no,428,yes,no,cellular,12,may,92,1,-1,0,unknown,0
54949,38,entrepreneur,married,secondary,no,8,no,no,unknown,12,jun,339,3,-1,0,unknown,0
66298,54,technician,married,secondary,no,0,no,no,telephone,14,aug,159,2,106,6,success,0
39895,50,management,married,tertiary,no,290,no,yes,cellular,8,aug,50,2,-1,0,unknown,0
08468,57,management,married,tertiary,no,1660,no,no,cellular,4,aug,642,1,-1,0,unknown,1
73881,46,management,married,tertiary,no,5464,no,no,unknown,20,jun,79,4,-1,0,unknown,0
17223,27,blue-collar,married,secondary,no,4333,no,no,cellular,20,apr,163,1,-1,0,unknown,1
75586,28,unemployed,single,secondary,no,3463,no,no,cellular,3,feb,64,1,-1,0,unknown,0
80347,39,management,divorced,tertiary,no,224,no,no,cellular,5,apr,208,1,-1,0,unknown,1
49220,28,services,single,secondary,no,3331,yes,no,unknown,28,may,229,2,-1,0,unknown,0
73809,56,management,married,tertiary,no,154,no,no,cellular,25,aug,454,6,-1,0,unknown,0
63942,47,blue-collar,married,primary,no,94,yes,no,unknown,9,may,209,3,-1,0,unknown,0
09242,34,blue-collar,married,primary,no,69,no,no,telephone,7,jul,41,1,-1,0,unknown,0
36079,42,management,married,tertiary,no,4014,yes,no,cellular,21,nov,149,4,186,1,other,0
33399,32,unemployed,single,unknown,no,4,no,no,cellular,9,feb,35,2,-1,0,unknown,0
85612,51,services,married,secondary,no,393,yes,yes,cellular,30,jul,111,8,-1,0,unknown,0
81242,52,blue-collar,married,primary,no,2439,yes,no,unknown,30,may,212,3,-1,0,unknown,0
12834,60,retired,married,secondary,no,1390,no,yes,unknown,13,may,58,2,-1,0,unknown,0
79812,24,student,single,secondary,no,2530,yes,no,unknown,29,may,399,5,-1,0,unknown,0
68433,58,retired,married,primary,no,90,yes,no,unknown,27,may,144,1,-1,0,unknown,0
59737,53,admin.,single,primary,no,0,yes,no,cellular,17,jul,155,6,-1,0,unknown,0
34930,48,management,married,tertiary,no,3419,yes,no,cellular,17,nov,75,1,-1,0,unknown,0
18918,56,blue-collar,married,primary,no,3498,no,no,cellular,15,apr,264,2,-1,0,unknown,1
01647,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,195,2,91,10,success,1
44433,41,technician,married,secondary,no,261,no,yes,unknown,5,jun,222,1,-1,0,unknown,0
46469,33,management,single,tertiary,no,605,no,no,cellular,7,aug,452,3,-1,0,unknown,0
82965,33,management,married,tertiary,no,544,no,yes,cellular,26,aug,111,4,-1,0,unknown,0
04644,42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,unknown,0
55301,43,unknown,married,secondary,no,1926,no,no,telephone,7,jul,89,13,-1,0,unknown,0
67560,39,admin.,single,secondary,no,782,yes,no,cellular,5,may,542,4,47,11,other,0
13225,32,management,divorced,tertiary,no,1145,yes,no,cellular,11,may,580,1,350,4,success,0
73932,60,retired,married,secondary,no,1853,no,no,cellular,11,aug,408,1,-1,0,unknown,1
56863,80,retired,married,secondary,no,668,no,no,telephone,8,jul,250,1,371,1,success,1
21851,29,blue-collar,married,secondary,no,247,no,yes,cellular,6,feb,204,2,214,1,failure,0
17322,59,blue-collar,married,secondary,no,12928,no,no,cellular,8,aug,66,2,-1,0,unknown,0
51785,25,admin.,single,secondary,no,105,no,yes,cellular,21,jul,392,1,-1,0,unknown,0
11592,52,technician,married,secondary,no,383,no,yes,cellular,18,jul,135,1,-1,0,unknown,0
23072,42,management,married,tertiary,no,7,no,no,cellular,20,aug,582,7,-1,0,unknown,0
51704,33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,3,-1,0,unknown,1
62616,34,management,married,tertiary,no,101,yes,no,cellular,13,aug,209,5,-1,0,unknown,0
59793,31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,0
24928,51,technician,divorced,secondary,no,0,yes,no,unknown,28,may,463,2,-1,0,unknown,0
04380,31,student,single,tertiary,no,744,no,no,cellular,20,aug,124,3,-1,0,unknown,0
23602,37,blue-collar,married,primary,no,4997,no,no,unknown,9,jun,172,2,-1,0,unknown,0
79713,30,blue-collar,married,primary,no,35,yes,no,cellular,11,jul,366,2,-1,0,unknown,0
01382,47,management,single,tertiary,no,0,yes,no,cellular,19,nov,50,2,-1,0,unknown,0
77998,30,management,married,tertiary,no,1221,yes,no,telephone,25,jul,279,4,-1,0,unknown,1
24460,61,retired,married,secondary,no,3114,no,no,cellular,13,nov,381,1,-1,0,unknown,1
44839,40,blue-collar,married,secondary,no,188,yes,yes,unknown,20,jun,570,2,-1,0,unknown,1
97193,51,technician,married,secondary,no,58,yes,no,cellular,17,nov,79,1,129,2,failure,0
48005,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,0
65821,32,management,single,secondary,no,-515,yes,yes,cellular,3,feb,19,6,-1,0,unknown,0
16094,59,blue-collar,married,primary,no,748,no,no,unknown,29,may,184,1,-1,0,unknown,0
57659,66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,1
71678,40,blue-collar,divorced,secondary,no,5666,no,yes,cellular,12,jun,69,4,-1,0,unknown,0
24897,37,admin.,married,secondary,no,99,yes,no,unknown,29,may,113,2,-1,0,unknown,0
79444,34,technician,married,secondary,no,1795,yes,no,cellular,29,aug,201,2,-1,0,unknown,0
21379,32,blue-collar,married,primary,no,-376,yes,no,unknown,26,may,188,1,-1,0,unknown,0
85054,43,blue-collar,married,primary,no,437,yes,no,cellular,21,nov,142,1,-1,0,unknown,0
56487,68,retired,married,secondary,no,1146,no,no,cellular,3,mar,153,2,110,3,success,1
99540,59,admin.,divorced,secondary,no,636,no,no,cellular,12,aug,91,4,-1,0,unknown,0
58119,31,admin.,single,tertiary,no,5,no,yes,cellular,2,feb,75,1,206,1,failure,0
76265,42,admin.,divorced,secondary,no,2129,no,no,cellular,13,aug,633,1,182,2,other,1
90155,30,blue-collar,single,secondary,no,1598,yes,no,cellular,10,jul,634,1,-1,0,unknown,1
71453,29,self-employed,single,tertiary,no,7752,no,no,cellular,3,jun,180,1,-1,0,unknown,0
09438,51,technician,married,secondary,no,427,no,no,cellular,13,aug,233,8,-1,0,unknown,0
47865,36,blue-collar,married,primary,no,214,no,no,unknown,17,jun,423,1,-1,0,unknown,0
21146,27,technician,married,unknown,no,811,yes,no,unknown,28,may,591,2,-1,0,unknown,0
19793,53,management,married,secondary,no,2693,no,no,cellular,5,mar,90,1,104,1,failure,1
77474,61,technician,married,primary,no,2282,no,no,cellular,25,nov,1092,1,-1,0,unknown,0
94112,49,management,married,secondary,no,338,no,no,cellular,25,aug,941,3,-1,0,unknown,0
81352,32,technician,married,secondary,no,-213,yes,no,cellular,28,aug,310,7,-1,0,unknown,0
69168,46,admin.,married,secondary,no,517,yes,no,cellular,5,may,29,3,-1,0,unknown,0
35851,33,services,divorced,secondary,no,991,yes,no,unknown,27,may,148,1,-1,0,unknown,0
81190,24,student,single,secondary,no,1847,no,no,cellular,9,dec,390,1,-1,0,unknown,0
25527,45,blue-collar,divorced,primary,no,1512,yes,no,cellular,9,feb,13,11,-1,0,unknown,0
82704,39,management,single,tertiary,no,816,yes,no,cellular,27,aug,37,3,-1,0,unknown,0
33180,22,student,single,unknown,no,1215,no,no,cellular,19,feb,145,3,192,1,failure,1
77784,33,admin.,single,secondary,no,2548,yes,no,cellular,20,nov,179,2,-1,0,unknown,0
20689,42,housemaid,married,primary,no,17,yes,no,unknown,6,may,124,1,-1,0,unknown,0
75070,36,blue-collar,married,secondary,no,708,yes,no,telephone,21,nov,43,1,-1,0,unknown,0
20963,37,management,married,tertiary,no,591,yes,no,cellular,7,may,181,2,255,5,failure,0
52077,39,management,single,secondary,no,120,no,no,unknown,12,jun,66,1,-1,0,unknown,0
83350,35,admin.,single,primary,no,8,yes,no,unknown,16,may,148,18,-1,0,unknown,0
26328,48,management,divorced,tertiary,no,657,no,yes,cellular,29,jan,251,2,-1,0,unknown,0
78684,60,retired,married,secondary,no,345,yes,yes,cellular,8,aug,129,6,-1,0,unknown,0
02724,53,blue-collar,divorced,unknown,no,-473,yes,no,unknown,28,may,249,2,-1,0,unknown,0
11395,44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,0
62113,47,services,married,secondary,no,367,yes,no,cellular,12,may,309,1,306,4,success,1
79171,42,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,250,4,415,2,failure,1
64150,30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,140,1,424,8,success,1
76275,49,self-employed,married,secondary,no,358,yes,yes,unknown,13,may,176,3,-1,0,unknown,0
72654,55,blue-collar,married,primary,no,-636,yes,no,telephone,13,may,15,5,348,3,failure,0
98714,58,blue-collar,married,primary,no,5188,yes,no,cellular,25,aug,606,6,-1,0,unknown,1
51322,55,blue-collar,married,primary,no,3873,no,no,telephone,21,apr,222,1,-1,0,unknown,0
17279,70,retired,married,secondary,no,2626,no,no,cellular,2,sep,140,2,-1,0,unknown,1
27843,45,technician,married,tertiary,no,12766,no,no,cellular,22,aug,129,3,-1,0,unknown,0
57412,45,admin.,married,secondary,no,-261,yes,no,unknown,29,may,144,1,-1,0,unknown,0
98164,54,unknown,married,primary,no,981,no,no,cellular,22,aug,651,12,-1,0,unknown,0
09200,41,management,married,secondary,no,5585,no,no,unknown,9,jun,772,1,-1,0,unknown,0
16140,25,blue-collar,married,secondary,no,267,no,no,cellular,7,jul,422,2,-1,0,unknown,0
53414,34,admin.,married,secondary,no,-44,yes,yes,cellular,17,apr,759,2,-1,0,unknown,0
82309,26,student,single,tertiary,no,5169,yes,no,cellular,20,apr,639,2,-1,0,unknown,0
00843,48,services,divorced,primary,no,2805,no,yes,cellular,23,jul,212,2,-1,0,unknown,0
43650,54,entrepreneur,married,secondary,no,52,yes,no,unknown,15,may,44,3,-1,0,unknown,0
52382,23,services,married,secondary,no,83,yes,no,cellular,6,may,199,1,358,1,failure,0
87628,56,blue-collar,married,primary,no,770,yes,no,unknown,20,jun,59,3,-1,0,unknown,0
75050,39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,265,1,-1,0,unknown,0
96844,37,services,married,secondary,yes,-954,yes,no,unknown,21,may,111,3,-1,0,unknown,0
92420,49,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,67,2,-1,0,unknown,0
27110,53,technician,married,secondary,no,428,no,no,cellular,19,aug,609,4,-1,0,unknown,0
00939,51,services,married,secondary,no,0,no,yes,unknown,26,jun,565,3,-1,0,unknown,0
72113,52,admin.,married,secondary,no,7742,no,no,cellular,11,aug,149,3,-1,0,unknown,0
48269,32,blue-collar,married,secondary,no,1779,yes,no,cellular,13,may,191,1,342,2,failure,0
48506,48,admin.,married,secondary,no,0,no,yes,cellular,11,oct,195,1,104,5,failure,0
81207,31,technician,married,secondary,no,0,yes,yes,cellular,28,jan,71,1,223,9,other,0
67242,33,services,married,secondary,no,766,yes,no,cellular,28,jul,22,3,-1,0,unknown,0
33644,32,blue-collar,married,secondary,no,736,yes,no,unknown,23,may,700,3,-1,0,unknown,0
00292,27,student,single,secondary,no,3096,yes,no,telephone,6,may,62,4,357,1,failure,0
59091,32,student,single,tertiary,no,1138,no,no,cellular,4,may,214,3,83,3,success,1
82057,29,admin.,single,secondary,no,710,yes,yes,cellular,15,may,51,1,345,2,failure,0
81804,45,management,married,tertiary,no,3857,yes,no,cellular,11,aug,425,2,190,1,failure,0
25874,35,services,married,secondary,yes,-182,yes,no,cellular,8,may,270,2,-1,0,unknown,0
26465,25,student,single,tertiary,no,0,yes,no,cellular,7,may,178,1,-1,0,unknown,0
91085,35,unemployed,married,unknown,no,144,no,no,cellular,30,jul,187,3,-1,0,unknown,0
31478,41,technician,single,tertiary,no,1026,no,no,cellular,29,aug,59,6,-1,0,unknown,0
09986,35,management,single,tertiary,no,2015,no,no,cellular,15,jun,60,1,390,1,failure,0
46803,42,services,married,secondary,no,1376,yes,no,cellular,2,jun,271,2,92,4,success,1
46449,30,management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,-1,0,unknown,1
27593,33,management,married,tertiary,no,2907,no,no,cellular,8,aug,116,1,-1,0,unknown,0
91013,33,admin.,single,secondary,no,1437,yes,no,unknown,21,may,641,1,-1,0,unknown,0
97283,45,housemaid,married,primary,no,403,no,no,cellular,2,apr,144,1,-1,0,unknown,0
36006,31,technician,married,secondary,no,0,no,no,cellular,20,aug,117,4,-1,0,unknown,0
20603,35,management,single,tertiary,no,292,no,yes,cellular,10,jul,220,1,-1,0,unknown,0
33144,46,services,married,secondary,no,25,no,yes,unknown,25,jun,167,2,-1,0,unknown,0
41305,46,blue-collar,married,secondary,no,450,yes,no,cellular,17,apr,198,1,-1,0,unknown,0
23620,27,unemployed,single,tertiary,no,2033,no,no,telephone,2,mar,39,2,-1,0,unknown,0
31027,29,admin.,single,secondary,no,1992,no,no,cellular,8,jul,202,1,87,2,failure,0
48209,52,admin.,divorced,secondary,no,-209,yes,yes,unknown,23,may,161,1,-1,0,unknown,0
04637,55,technician,married,tertiary,no,4359,no,no,unknown,16,jun,394,2,-1,0,unknown,0
85837,35,unemployed,married,secondary,no,533,yes,no,unknown,6,may,802,1,-1,0,unknown,0
15773,42,blue-collar,married,secondary,no,68,yes,no,unknown,27,may,198,1,-1,0,unknown,0
75281,35,admin.,divorced,secondary,no,-101,yes,yes,cellular,6,may,128,1,-1,0,unknown,0
32082,57,housemaid,married,primary,no,260,yes,no,unknown,16,may,38,3,-1,0,unknown,0
11386,45,technician,married,secondary,no,2571,no,no,unknown,18,jun,146,2,-1,0,unknown,0
24711,35,blue-collar,married,primary,yes,-1489,yes,yes,unknown,29,may,177,1,-1,0,unknown,0
33184,28,technician,single,secondary,no,10865,yes,no,unknown,27,may,350,3,-1,0,unknown,0
69157,51,admin.,married,unknown,no,3558,yes,no,unknown,9,jun,80,3,-1,0,unknown,0
99453,31,services,single,secondary,no,2251,yes,yes,cellular,17,jul,134,1,-1,0,unknown,0
54804,61,retired,married,primary,no,56,no,no,cellular,7,sep,288,3,-1,0,unknown,1
38360,35,unemployed,divorced,primary,no,118,no,no,unknown,20,jun,12,4,-1,0,unknown,0
69028,48,self-employed,married,secondary,no,884,yes,no,cellular,31,jul,118,2,-1,0,unknown,0
30655,40,technician,married,secondary,no,657,yes,no,cellular,30,jul,159,2,-1,0,unknown,0
30450,39,blue-collar,married,secondary,no,138,no,no,unknown,9,jun,61,2,-1,0,unknown,0
75453,35,services,married,unknown,no,2,no,no,unknown,16,jun,221,1,-1,0,unknown,0
87033,36,self-employed,single,secondary,no,1295,no,no,cellular,20,nov,1192,1,-1,0,unknown,1
88754,35,management,married,tertiary,no,354,no,yes,cellular,9,feb,117,4,12,2,other,0
77107,59,services,married,secondary,no,968,no,no,cellular,9,feb,105,2,-1,0,unknown,0
15373,21,blue-collar,single,secondary,no,164,no,no,cellular,26,may,260,1,-1,0,unknown,0
05063,41,technician,married,secondary,no,741,yes,no,cellular,6,may,606,3,335,6,other,0
48651,37,management,married,tertiary,no,0,no,no,cellular,15,jan,426,2,196,1,other,1
35093,64,housemaid,married,unknown,no,2645,no,no,telephone,3,feb,219,2,-1,0,unknown,1
66221,32,management,married,tertiary,no,0,no,no,cellular,26,aug,104,9,-1,0,unknown,0
46291,23,student,single,secondary,no,4409,yes,no,unknown,4,jun,299,1,-1,0,unknown,0
01947,39,management,married,tertiary,no,-606,yes,no,unknown,26,may,142,1,-1,0,unknown,0
82676,36,services,married,secondary,no,981,no,no,unknown,16,jun,1093,1,-1,0,unknown,1
34972,25,management,single,tertiary,no,362,no,no,cellular,3,jun,617,2,-1,0,unknown,1
46152,29,technician,single,tertiary,no,2325,no,no,cellular,2,feb,125,1,-1,0,unknown,1
71976,66,admin.,married,secondary,no,4041,no,no,cellular,14,jun,713,2,-1,0,unknown,1
37482,46,admin.,married,secondary,no,3028,yes,yes,unknown,14,may,116,1,-1,0,unknown,0
65420,32,admin.,married,secondary,no,506,yes,no,unknown,23,may,188,6,-1,0,unknown,0
87416,36,blue-collar,married,secondary,no,1272,yes,no,cellular,17,apr,245,1,-1,0,unknown,0
85812,28,student,single,tertiary,no,80,yes,no,unknown,19,may,234,1,-1,0,unknown,0
92732,60,self-employed,single,secondary,no,312,yes,no,unknown,2,jun,210,2,-1,0,unknown,0
33845,39,housemaid,married,primary,no,4899,no,no,unknown,20,jun,394,2,-1,0,unknown,0
70749,53,technician,married,unknown,no,253,yes,no,cellular,8,may,763,1,-1,0,unknown,0
68405,59,blue-collar,married,primary,no,162,no,no,telephone,18,nov,140,1,-1,0,unknown,0
74147,37,technician,single,tertiary,no,197,no,no,cellular,13,may,234,1,87,3,success,1
57482,45,technician,married,secondary,no,144,no,no,cellular,13,aug,299,4,-1,0,unknown,0
95339,45,management,married,tertiary,no,2077,no,no,cellular,5,aug,163,1,-1,0,unknown,0
94457,62,entrepreneur,married,secondary,no,3904,no,no,telephone,29,jan,403,2,-1,0,unknown,1
81662,55,blue-collar,married,unknown,no,728,yes,no,cellular,25,jul,130,2,-1,0,unknown,0
63235,43,unknown,married,tertiary,no,1937,no,no,unknown,19,jun,385,1,-1,0,unknown,0
40187,52,services,married,primary,no,821,yes,yes,cellular,8,apr,426,2,-1,0,unknown,0
91312,52,technician,married,secondary,no,3554,no,yes,cellular,8,jul,89,1,-1,0,unknown,0
96938,54,housemaid,married,secondary,no,209,yes,yes,cellular,25,jul,97,1,-1,0,unknown,0
98872,47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,unknown,0
56515,41,entrepreneur,married,tertiary,no,340,yes,no,cellular,16,jul,206,2,-1,0,unknown,0
61686,40,blue-collar,divorced,secondary,no,125,yes,no,unknown,19,may,349,2,-1,0,unknown,0
35720,32,blue-collar,single,secondary,no,4339,yes,yes,cellular,27,may,76,2,-1,0,unknown,0
94782,31,admin.,single,primary,no,-263,yes,no,unknown,3,jun,208,1,-1,0,unknown,0
62476,39,services,divorced,primary,no,471,yes,no,unknown,6,may,161,2,-1,0,unknown,0
14182,27,management,single,secondary,no,1609,yes,no,cellular,7,jul,360,3,-1,0,unknown,0
69967,26,blue-collar,single,secondary,no,309,yes,no,unknown,13,may,210,1,-1,0,unknown,0
39048,35,blue-collar,divorced,secondary,no,275,no,yes,cellular,10,jul,144,5,-1,0,unknown,0
46276,42,management,single,tertiary,no,2124,yes,no,unknown,15,may,161,3,-1,0,unknown,0
67187,48,blue-collar,married,secondary,no,1738,yes,no,cellular,15,apr,349,1,-1,0,unknown,0
17044,35,unemployed,single,secondary,no,9,yes,no,cellular,13,may,84,2,364,2,failure,0
11573,44,management,married,tertiary,no,756,yes,no,cellular,18,nov,65,1,130,2,failure,0
18149,75,retired,divorced,secondary,no,1092,no,no,telephone,12,oct,250,1,431,2,failure,0
90613,56,management,married,tertiary,no,2333,no,no,cellular,4,may,244,1,-1,0,unknown,1
93601,43,services,divorced,secondary,no,266,yes,yes,cellular,20,apr,79,1,152,1,failure,0
51291,50,technician,married,secondary,no,669,yes,no,unknown,2,jun,88,1,-1,0,unknown,0
86229,25,services,single,secondary,no,199,no,no,cellular,15,feb,101,2,-1,0,unknown,0
34603,51,management,married,tertiary,no,630,yes,no,cellular,5,may,138,1,-1,0,unknown,0
76573,56,management,married,tertiary,no,382,no,no,unknown,27,jun,244,2,-1,0,unknown,0
08336,46,admin.,married,primary,no,-335,yes,no,unknown,3,jun,272,1,-1,0,unknown,0
02300,45,blue-collar,married,primary,no,0,yes,yes,cellular,12,may,36,3,172,5,failure,0
99672,29,admin.,single,secondary,no,43,yes,no,unknown,9,may,179,2,-1,0,unknown,0
00314,30,technician,single,tertiary,no,699,yes,no,cellular,11,aug,213,4,-1,0,unknown,0
60187,53,retired,married,secondary,no,330,yes,no,unknown,5,may,216,2,-1,0,unknown,0
15235,42,admin.,married,unknown,no,756,no,no,cellular,7,may,116,3,-1,0,unknown,0
13284,51,admin.,divorced,secondary,no,3029,yes,yes,cellular,31,jul,118,2,-1,0,unknown,0
28105,46,management,married,tertiary,no,459,yes,no,unknown,6,may,221,1,-1,0,unknown,0
86425,40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,0
55233,38,admin.,married,tertiary,no,669,yes,yes,cellular,31,jul,129,2,-1,0,unknown,0
67265,50,management,married,tertiary,no,453,no,yes,unknown,4,jul,608,1,-1,0,unknown,0
68827,33,services,married,secondary,no,107,yes,yes,cellular,13,may,21,6,-1,0,unknown,0
87741,35,management,divorced,tertiary,no,500,yes,no,cellular,5,feb,177,1,252,1,failure,0
42020,51,services,married,secondary,no,5885,yes,no,cellular,15,may,172,1,-1,0,unknown,0
26852,30,technician,single,tertiary,no,1922,yes,no,cellular,18,may,546,1,-1,0,unknown,0
10730,42,blue-collar,single,secondary,no,985,no,no,cellular,20,nov,141,2,-1,0,unknown,0
54795,80,retired,married,primary,no,155,no,no,telephone,4,may,209,1,53,3,success,1
58824,31,unemployed,married,secondary,no,3242,no,no,unknown,25,jun,292,2,-1,0,unknown,0
23503,31,admin.,single,secondary,no,-422,yes,no,cellular,18,may,64,2,329,15,other,0
51850,51,blue-collar,married,secondary,no,500,no,no,cellular,14,may,471,1,-1,0,unknown,0
62222,35,blue-collar,single,primary,no,47,no,no,unknown,20,may,317,1,-1,0,unknown,0
86303,41,blue-collar,married,secondary,no,203,no,no,cellular,2,jul,342,2,-1,0,unknown,1
27924,58,blue-collar,married,unknown,no,5505,yes,no,unknown,23,may,317,4,-1,0,unknown,0
98068,31,technician,married,secondary,no,30,no,no,telephone,11,aug,133,5,-1,0,unknown,0
99880,48,housemaid,married,secondary,no,1397,no,no,cellular,31,jul,66,2,-1,0,unknown,0
04121,35,blue-collar,married,secondary,no,449,yes,no,cellular,28,jul,395,4,-1,0,unknown,0
41079,42,management,married,unknown,no,275,no,no,unknown,5,may,408,2,-1,0,unknown,0
95084,39,blue-collar,single,secondary,no,369,no,yes,cellular,20,nov,224,1,-1,0,unknown,0
78123,34,services,single,tertiary,no,88,no,no,cellular,26,feb,180,1,-1,0,unknown,0
51572,48,technician,single,secondary,no,309,no,no,cellular,7,aug,190,2,-1,0,unknown,0
11973,31,technician,married,secondary,no,84,no,no,cellular,15,may,264,2,-1,0,unknown,0
22689,31,blue-collar,married,secondary,no,283,yes,yes,unknown,29,may,37,3,-1,0,unknown,0
79993,31,blue-collar,single,secondary,no,1598,yes,no,cellular,11,may,152,2,305,1,success,0
80355,39,admin.,married,secondary,no,2598,no,no,cellular,17,nov,123,1,-1,0,unknown,0
98564,29,services,single,secondary,no,2099,yes,yes,unknown,19,may,171,2,-1,0,unknown,0
50231,34,technician,single,tertiary,no,2,yes,no,unknown,13,may,60,2,-1,0,unknown,0
72409,40,admin.,single,secondary,no,1670,yes,no,unknown,18,jun,161,2,-1,0,unknown,0
32191,55,blue-collar,married,primary,no,-219,yes,no,telephone,14,may,427,2,364,4,failure,0
45497,52,blue-collar,married,secondary,no,33,no,yes,cellular,13,may,204,1,331,3,success,0
21325,30,blue-collar,married,secondary,no,171,yes,no,unknown,2,jun,230,4,-1,0,unknown,0
54394,28,management,single,tertiary,no,-227,yes,no,unknown,4,jun,298,2,-1,0,unknown,0
86483,43,management,married,unknown,no,624,yes,no,cellular,18,jul,400,6,-1,0,unknown,0
92199,50,admin.,married,secondary,no,4117,no,no,cellular,21,nov,530,1,-1,0,unknown,1
20156,31,technician,single,secondary,no,591,yes,yes,cellular,15,may,14,5,-1,0,unknown,0
54050,33,admin.,single,secondary,no,894,no,no,cellular,5,feb,509,2,-1,0,unknown,0
42650,40,services,married,secondary,no,949,yes,no,cellular,12,may,285,3,287,8,failure,0
26262,48,management,married,tertiary,no,571,yes,yes,cellular,19,nov,77,2,-1,0,unknown,0
25316,29,admin.,single,secondary,no,2,no,no,cellular,4,nov,85,1,142,1,failure,0
45589,33,blue-collar,single,secondary,no,45,no,no,unknown,20,jun,13,12,-1,0,unknown,0
85347,34,management,married,tertiary,no,1267,yes,no,unknown,2,jun,87,4,-1,0,unknown,0
07524,50,unemployed,married,secondary,no,297,yes,no,cellular,31,jul,29,10,-1,0,unknown,0
15756,56,admin.,divorced,secondary,no,-429,no,yes,cellular,19,nov,120,2,119,4,failure,0
40232,31,management,married,tertiary,no,156,no,no,cellular,13,aug,657,7,-1,0,unknown,1
13867,37,services,married,secondary,no,4151,yes,yes,cellular,30,jul,543,4,-1,0,unknown,1
16938,38,management,single,tertiary,no,231,no,no,cellular,19,aug,118,2,-1,0,unknown,0
59216,39,housemaid,married,secondary,no,365,yes,no,unknown,7,may,274,4,-1,0,unknown,0
87327,45,services,divorced,secondary,no,138,no,no,telephone,24,jul,279,11,-1,0,unknown,0
78293,44,retired,married,secondary,no,2692,no,no,unknown,12,jun,583,1,-1,0,unknown,0
23970,34,admin.,single,secondary,no,2677,yes,no,cellular,20,nov,259,1,-1,0,unknown,0
67400,34,blue-collar,married,unknown,no,-17,yes,no,unknown,15,may,319,7,-1,0,unknown,0
27873,57,retired,married,primary,no,4,no,no,cellular,21,jul,50,5,-1,0,unknown,0
89466,43,technician,married,secondary,no,186,yes,no,cellular,19,nov,137,1,-1,0,unknown,0
16943,39,technician,divorced,secondary,no,80,no,no,unknown,20,jun,124,2,-1,0,unknown,0
15004,57,management,divorced,unknown,no,854,no,no,cellular,6,oct,480,1,40,5,success,1
59501,41,management,married,primary,no,2592,yes,no,unknown,19,may,500,3,-1,0,unknown,0
29165,57,services,married,primary,no,1700,yes,no,cellular,29,jul,178,12,-1,0,unknown,0
21951,43,management,single,tertiary,no,359,yes,no,telephone,12,may,899,3,-1,0,unknown,0
53390,37,blue-collar,married,secondary,no,2364,yes,no,cellular,12,may,40,4,-1,0,unknown,0
44045,38,management,single,tertiary,no,673,yes,no,unknown,7,may,184,1,-1,0,unknown,0
10687,29,management,single,tertiary,no,0,yes,no,unknown,28,may,112,7,-1,0,unknown,0
03013,41,blue-collar,married,primary,no,1356,yes,no,cellular,13,may,50,2,-1,0,unknown,0
